Surrogate,generation,0,mu,100,lambda,25
	420.0,481.0,4272.0,0.149373,0.076097,120.0,122.0,26.0,0.0,fitness,(-0.01229850943088246),fitnesses,(0.0,1.0202388724362645,2250.0898155245104,)
	677.0,767.0,4754.0,0.238717,0.22964,200.0,98.0,85.0,69.0,fitness,(0.00021515069787972785),fitnesses,(0.0,0.7143404907701502,692.8254209821773,)
	4738.0,3871.0,839.0,0.116203,0.085377,143.0,194.0,5.0,14.0,fitness,(-0.0005530786655186561),fitnesses,(0.0,0.921028711706189,976.3365782580546,)
	22.0,5000.0,3218.0,0.05770882896429573,0.163324,41.0,12.0,195.0,2.0,fitness,(-0.0008650219897833053),fitnesses,(0.0,0.2712764598704367,357.7786588487672,)
	792.0,3219.0,3894.0,0.13928,0.180052,150.0,114.0,56.0,98.0,fitness,(-0.0011503589182280923),fitnesses,(0.0,0.33572567892559957,450.76157074840876,)
	2795.0,4925.0,2998.0,0.084825,0.25,174.0,107.0,66.0,41.0,fitness,(-0.0012343735669953326),fitnesses,(0.0,-0.24224240408605846,-118.8050473865252,)
	2795.0,4925.0,2998.0,0.084825,0.223646,174.0,107.0,66.0,41.0,fitness,(-0.001317637056268168),fitnesses,(0.0,-0.24957281464129563,-117.80910901447882,)
	2912.0,2835.0,271.0,0.08029,0.012478,135.0,141.0,98.0,67.0,fitness,(-0.002061050364318179),fitnesses,(0.0,0.19413869505497142,400.2437314867893,)
	1327.0,1436.0,4872.0,0.199523,0.088652,27.0,132.0,144.0,85.0,fitness,(-0.0021930544142751574),fitnesses,(0.0,0.582944152816466,802.2495942439817,)
	1083.0,4685.0,1833.0,0.228336,0.119409,198.0,144.0,75.0,80.0,fitness,(-0.0023391445321061864),fitnesses,(0.0,0.02184949565224195,255.76394886286056,)
	192.0,4272.0,4557.0,0.242359,0.122214,0.0,192.0,125.0,71.0,fitness,(-0.002491621118147632),fitnesses,(0.0,0.15555312800350934,404.7152398182725,)
	4900.0,2126.0,1429.0,0.243904,0.07753,190.0,106.0,72.0,23.0,fitness,(-0.0027838269004914276),fitnesses,(0.0,0.8713570164402438,1149.7397064893864,)
	3202.0,3266.0,3961.0,0.231856,0.012017,78.0,81.0,19.0,4.0,fitness,(-0.003320936637407443),fitnesses,(0.0,0.7279457974011642,1060.0394611419083,)
	301.0,3037.0,4356.0,0.084269,0.111599,158.0,86.0,185.0,17.0,fitness,(-0.0033916589671083765),fitnesses,(0.0,0.6225254341102398,961.6913308210774,)
	1083.0,4685.0,1833.0,0.228336,0.119409,200.0,144.0,36.0,80.0,fitness,(-0.0036664223220192224),fitnesses,(0.0,-0.2027714816362804,163.87075056564183,)
	4279.0,4513.0,2677.0,0.242838,0.11376,62.0,80.0,86.0,76.0,fitness,(-0.0036903547722454333),fitnesses,(0.0,0.10307261681631955,472.1080940408628,)
	1083.0,4685.0,1833.0,0.228336,0.119409,198.0,144.0,36.0,80.0,fitness,(-0.0037243282551482583),fitnesses,(0.0,-0.20540346119659117,167.02936431823466,)
	677.0,767.0,4754.0,0.238717,0.22964,165.0,98.0,42.0,69.0,fitness,(-0.0038838870338755967),fitnesses,(0.0,0.6492105115794269,1037.5992149669864,)
	1072.0,986.0,3280.0,0.247995,0.236195,137.0,172.0,5.0,59.0,fitness,(-0.003927777711747564),fitnesses,(0.0,0.7000391618667547,1092.816933041511,)
	303.0,4795.0,1249.0,0.215048,0.22724,150.0,95.0,7.0,3.0,fitness,(-0.004049393556280886),fitnesses,(0.0,-0.1666480834706132,238.29127215747542,)
	2404.0,3048.0,3049.0,0.094809,0.066501,22.0,118.0,119.0,49.0,fitness,(-0.004102523437789014),fitnesses,(0.0,-0.15895145896592563,251.30088481297568,)
	1914.0,4798.0,4214.0,0.243567,0.077423,10.0,122.0,149.0,93.0,fitness,(-0.0041715323685978),fitnesses,(0.0,-0.052913073208114725,364.2401636516652,)
	192.0,4272.0,4557.0,0.242359,0.24759051985347563,0.0,200.0,125.0,71.0,fitness,(-0.004258720952263611),fitnesses,(0.0,-0.06154596828842504,364.32612693793607,)
	1201.0,3958.0,3331.0,0.105361,0.152953,4.0,101.0,152.0,65.0,fitness,(-0.004580832738254582),fitnesses,(0.0,-0.27864155710186767,179.4417167235906,)
	3895.0,4336.0,2258.0,0.18786,0.243723,93.0,19.0,187.0,46.0,fitness,(-0.004702942197534248),fitnesses,(0.0,-0.10161602401476202,368.6781957386628,)
	1396.0,2022.0,1045.0,0.189354,0.25,200.0,126.0,179.0,3.0,fitness,(-0.0047403024222495115),fitnesses,(0.0,-0.16068500266709732,313.34523955785374,)
	365.0,567.0,4008.0,0.147465,0.23737,198.0,161.0,179.0,42.0,fitness,(-0.005159011032175762),fitnesses,(0.0,0.4588214131681997,974.7225163857759,)
	2646.0,4367.0,3949.0,0.136708,0.052026,19.0,96.0,187.0,62.0,fitness,(-0.0052869323700032965),fitnesses,(0.0,-0.2464638425672235,282.2293944331061,)
	1225.0,1419.0,2077.0,0.181436,0.241341,8.0,200.0,172.0,8.0,fitness,(-0.00530480953614099),fitnesses,(0.0,0.07110527933844449,601.5862329525435,)
	3406.0,4347.0,1544.0,0.247101,0.238048,162.0,89.0,158.0,34.0,fitness,(-0.005551748904054347),fitnesses,(0.0,-0.2948022658813546,260.37262452408004,)
	1928.0,4811.0,3804.0,0.056459,0.220451,64.0,14.0,155.0,11.0,fitness,(-0.005566864510491717),fitnesses,(0.0,-0.11166828644476898,445.0181646044027,)
	2578.0,4356.0,3128.0,0.156175,0.186052,158.0,55.0,124.0,58.0,fitness,(-0.005672573843147595),fitnesses,(0.0,-0.4504886338634654,116.76875045129415,)
	1719.0,4987.0,1082.0,0.198141,0.238549,105.0,0.0,150.0,4.0,fitness,(-0.005811401049025695),fitnesses,(0.0,-0.3177994656632086,263.3406392393609,)
	2152.0,3233.0,2432.0,0.091619,0.230587,196.0,185.0,125.0,9.0,fitness,(-0.0059694457789777715),fitnesses,(0.0,-0.19592135870614627,401.02321919163086,)
	677.0,1673.0,4754.0,0.25,0.22964,165.0,98.0,42.0,69.0,fitness,(-0.006055594942331146),fitnesses,(0.0,0.21546081885825302,821.0203130913676,)
	2538.0,3702.0,4857.0,0.25,0.25,148.0,14.0,187.0,5.0,fitness,(-0.006115574618722524),fitnesses,(0.0,0.023953285865464552,635.5107477377169,)
	3377.0,470.0,4345.0,0.231581,0.178228,185.0,126.0,120.0,37.0,fitness,(-0.006205052040355199),fitnesses,(0.0,0.7989197722536654,1419.4249762891852,)
	1097.0,4438.0,4674.0,0.122124,0.105681,60.0,197.0,78.0,48.0,fitness,(-0.006252228931537898),fitnesses,(0.0,-0.17712229729622528,448.10059585756454,)
	2110.0,3635.0,3609.0,0.009411,0.236264,165.0,113.0,195.0,13.0,fitness,(-0.006325380690646924),fitnesses,(0.0,-0.24281940505675312,389.71866400793914,)
	4675.0,1918.0,2046.0,0.018751,0.198625,134.0,40.0,34.0,7.0,fitness,(-0.006562837831183083),fitnesses,(0.0,0.9979461992540947,1654.229982372403,)
Surrogate,generation,1
	1573.0,1802.0,4392.0,0.242857,0.056832,83.0,11.0,47.0,25.0,fitness,(1.067556527280534),fitnesses,(1.0,8.260088142951904,1504.4354148984833,)
	3139.0,3539.0,1286.0,0.19044,0.046837,92.0,41.0,13.0,19.0,fitness,(1.023238750237015),fitnesses,(1.0,2.6855037259227266,361.6287022212339,)
	5000.0,1008.0,390.0,0.018881,0.10046698831435477,182.0,2.0,182.0,57.0,fitness,(1.0120863348299038),fitnesses,(1.0,1.5516956074174282,343.0621244270475,)
	4358.0,4397.0,1696.0,0.200338,0.019735,125.0,25.0,40.0,75.0,fitness,(1.0112488454968191),fitnesses,(1.0,1.9362984513988644,811.4139017169497,)
	1345.0,1885.0,304.0,0.082954,0.025326,174.0,21.0,101.0,15.0,fitness,(1.0109177685093502),fitnesses,(1.0,1.7204262091779123,628.6493582428891,)
	2031.0,2562.0,1498.0,0.125364,0.009766,94.0,68.0,174.0,87.0,fitness,(1.0077655553530753),fitnesses,(1.0,0.9057568372967839,129.20130198925412,)
	1689.0,662.0,1713.0,0.113664,0.017929,69.0,89.0,134.0,89.0,fitness,(1.0068103649100364),fitnesses,(1.0,1.0030207954577515,321.984304454108,)
	3946.0,2102.0,392.0,0.128509,0.022954,191.0,46.0,97.0,61.0,fitness,(1.0064085836013088),fitnesses,(1.0,0.8375856011385003,196.72724100761326,)
	640.0,2724.0,4232.0,0.057516,0.062704,64.0,51.0,145.0,32.0,fitness,(1.0058577124287897),fitnesses,(1.0,1.3084817531042,722.7105102252241,)
	1643.0,2519.0,3038.0,0.118935,0.041758,196.0,29.0,184.0,18.0,fitness,(1.0053549219272448),fitnesses,(1.0,1.419495311842583,884.0031191180983,)
	2643.0,531.0,1368.0,0.149758,0.098367,195.0,87.0,129.0,74.0,fitness,(1.0046136410822433),fitnesses,(1.0,0.8977469929694972,436.3828847451573,)
	3842.0,532.0,390.0,0.018881,0.045977,182.0,2.0,86.0,57.0,fitness,(1.0013817736308541),fitnesses,(1.0,2.392289860525831,2254.112497440401,)
	2037.0,1257.0,4493.0,0.011223,0.064947,198.0,115.0,151.0,60.0,fitness,(0.9990176867016344),fitnesses,(1.0,0.7630872104758348,861.3185403124082,)
	3139.0,3539.0,1286.0,0.19044,0.046837,171.0,41.0,13.0,19.0,fitness,(0.9986546764507418),fitnesses,(1.0,1.2712100439549316,1405.742398880757,)
	2055.0,1534.0,1757.0,0.127037,0.032265583356404275,174.0,87.0,3.0,55.0,fitness,(0.9920269469377843),fitnesses,(1.0,1.4997143094531813,2297.0196156747434,)
	2055.0,737.0,1757.0,0.127037,0.01496,174.0,87.0,3.0,55.0,fitness,(0.9865306569195775),fitnesses,(1.0,1.3451112140251262,2692.045522067364,)
	161.0,3382.0,2177.0,0.128184,0.089779,191.0,10.0,59.0,21.0,fitness,(0.9755225592336814),fitnesses,(1.0,2.942424520853282,5390.168597485156,)
	3842.0,532.0,390.0,0.018881,0.045977,182.0,2.0,40.0,57.0,fitness,(0.9644790780265136),fitnesses,(1.0,2.9590598779625332,6511.152075311168,)
	305.0,2797.0,4982.0,0.116181,0.132788,42.0,3.0,8.0,81.0,fitness,(0.9137883375121468),fitnesses,(1.0,2.809008193193578,11430.174441978905,)
	1007.0,3690.0,3011.0,0.247345,0.0187,107.0,90.0,92.0,52.0,fitness,(0.015748162834257604),fitnesses,(0.0,1.9780648558293579,403.2485724035974,)
	241.0,145.0,897.0,0.169357,0.130964,14.0,18.0,77.0,45.0,fitness,(0.013709959238538834),fitnesses,(0.0,1.370385548334768,-0.6103755191152629,)
	2787.0,3246.0,2651.0,0.18653,0.082886,107.0,20.0,132.0,16.0,fitness,(0.013010799348925878),fitnesses,(0.0,1.505700125510674,204.62019061808624,)
	400.0,3354.0,2010.0,0.104091,0.095792,109.0,47.0,163.0,31.0,fitness,(0.012182448867326874),fitnesses,(0.0,1.480516980115826,262.2720933831385,)
	513.0,16.0,276.0,0.12127,0.081507,75.0,64.0,29.0,24.0,fitness,(0.011845074456302875),fitnesses,(0.0,1.8426226251069167,658.115179476629,)
	1835.0,1169.0,2999.0,0.159149,0.136109,128.0,59.0,112.0,20.0,fitness,(0.011504864183814698),fitnesses,(0.0,1.2984438310594673,147.95741267799747,)
	2673.0,1246.0,506.0,0.153821,0.18451,125.0,30.0,101.0,82.0,fitness,(0.009331925102561723),fitnesses,(0.0,1.0861671190315796,152.97460877540732,)
	1644.0,1223.0,3663.0,0.210563,0.2354,127.0,97.0,68.0,91.0,fitness,(0.007703823585320744),fitnesses,(0.0,0.8486016022380929,78.2192437060185,)
	710.0,4517.0,4754.0,0.092267,0.023489,88.0,85.0,122.0,33.0,fitness,(0.00755606578580648),fitnesses,(0.0,1.6979882975230096,942.3817189423615,)
	3563.0,1861.0,915.0,0.158369,0.151179,25.0,34.0,160.0,44.0,fitness,(0.007069977022077739),fitnesses,(0.0,0.8092792864973606,102.28158428958676,)
	2643.0,531.0,1368.0,0.149758,0.098367,95.0,87.0,129.0,74.0,fitness,(0.006850539833544692),fitnesses,(0.0,0.9772288372735373,292.1748539190681,)
	3431.0,2172.0,2535.0,0.155708,0.243167,176.0,140.0,12.0,78.0,fitness,(0.006252178389549617),fitnesses,(0.0,0.8533439676662655,228.12612871130378,)
	4698.0,1311.0,201.0,0.077253,0.133875,41.0,46.0,40.0,95.0,fitness,(0.0060456319564768275),fitnesses,(0.0,0.841775697870379,237.2125022226962,)
	4497.0,3206.0,1173.0,0.200051,0.232402,28.0,19.0,128.0,28.0,fitness,(0.006042071799505011),fitnesses,(0.0,0.9569131158002179,352.70593584971675,)
	3674.0,2504.0,420.0,0.158912,0.109892,196.0,138.0,87.0,51.0,fitness,(0.005817846977924513),fitnesses,(0.0,1.0235149953413438,441.7302975488926,)
	3244.0,1435.0,149.0,0.04882,0.222065,194.0,163.0,7.0,53.0,fitness,(0.005689558896184807),fitnesses,(0.0,1.136039073785889,567.0831841674083,)
	3846.0,1593.0,2614.0,0.188134,0.092801,73.0,83.0,191.0,40.0,fitness,(0.005629480408330045),fitnesses,(0.0,0.9572215533396397,394.27351250663514,)
	3277.0,579.0,3207.0,0.149925,0.227252,183.0,133.0,42.0,47.0,fitness,(0.005624176225363188),fitnesses,(0.0,0.9263082774002371,363.89065486391837,)
	2425.0,1751.0,4116.0,0.110524,0.061813,110.0,120.0,180.0,5.0,fitness,(0.005163919183678432),fitnesses,(0.0,0.9426499288246679,426.2580104568247,)
	172.0,820.0,4416.0,0.138106,0.056647,163.0,135.0,139.0,56.0,fitness,(0.005097780819977939),fitnesses,(0.0,1.4482003459716275,938.4222639738335,)
	219.0,3465.0,82.0,0.220667,0.169658,146.0,12.0,162.0,35.0,fitness,(0.004933915287707357),fitnesses,(0.0,0.5493854059948821,55.9938772241464,)
	4908.0,3846.0,799.0,0.116308,0.17409,66.0,89.0,52.0,73.0,fitness,(0.004290118729181931),fitnesses,(0.0,0.8442980348983775,415.2861619801844,)
	1007.0,3690.0,3011.0,0.247345,0.0187,107.0,90.0,170.0,52.0,fitness,(0.00427325663573913),fitnesses,(0.0,0.8511832307124955,423.8575671385824,)
	1687.0,346.0,1239.0,0.065483,0.063538,18.0,157.0,43.0,72.0,fitness,(0.004214345130829225),fitnesses,(0.0,0.6516050774828601,230.17056439993763,)
	4540.0,3888.0,2153.0,0.118515,0.238664,158.0,45.0,78.0,36.0,fitness,(0.004057154534875949),fitnesses,(0.0,0.6138482004698945,208.1327469822995,)
	3365.0,1334.0,2679.0,0.023429,0.153056,200.0,200.0,157.0,6.0,fitness,(0.0038817069374331176),fitnesses,(0.0,1.0606451290597372,672.4744353164253,)
	2411.0,2034.0,4449.0,0.120138,0.141105,188.0,139.0,110.0,6.0,fitness,(0.0038119629864937763),fitnesses,(0.0,0.6675356038605222,286.3393052111446,)
	1810.0,2111.0,2339.0,0.188783,0.008676,8.0,76.0,86.0,1.0,fitness,(0.003522583501378858),fitnesses,(0.0,0.7236363948043568,371.378044666471,)
	4472.0,3420.0,4806.0,0.099779,0.124541,150.0,81.0,47.0,68.0,fitness,(0.003306286894446537),fitnesses,(0.0,0.731185234841402,400.5565453967482,)
	1179.0,680.0,1564.0,0.222187,0.239636,38.0,129.0,103.0,99.0,fitness,(0.003256654791712406),fitnesses,(0.0,0.782519127906958,456.8536487357174,)
	4815.0,1448.0,2513.0,0.030214,0.231819,95.0,106.0,185.0,2.0,fitness,(0.002951795542631204),fitnesses,(0.0,0.9390756267881227,643.8960725250023,)
	4815.0,2700.0,5000.0,0.030214,0.231819,95.0,106.0,200.0,2.0,fitness,(0.0027907712411924784),fitnesses,(0.0,0.9665471167865259,687.4699926672781,)
	996.0,2123.0,3919.0,0.055477,0.060297,92.0,140.0,198.0,63.0,fitness,(0.0027321135274297817),fitnesses,(0.0,0.4749592334467212,201.74788070374302,)
	436.0,2524.0,4638.0,0.10326,0.173061,30.0,69.0,69.0,88.0,fitness,(0.0026404762228229538),fitnesses,(0.0,0.8660049563598566,601.9573340775612,)
	3960.0,141.0,283.0,0.181159,0.179784,198.0,92.0,189.0,29.0,fitness,(0.002616785272419946),fitnesses,(0.0,0.9411040354492565,679.4255082072618,)
	4367.0,3048.0,3049.0,0.2045342783009641,0.12672425914248625,48.0,118.0,119.0,49.0,fitness,(0.002547954498071708),fitnesses,(0.0,0.8065436841915085,551.7482343843377,)
	1743.0,1519.0,5000.0,0.054952,0.08244,0.0,139.0,63.0,7.0,fitness,(0.0021995530417748374),fitnesses,(0.0,0.5163095940918241,296.35428991434037,)
	4621.0,3325.0,1592.0,0.233241,0.081911,188.0,80.0,98.0,10.0,fitness,(0.0020639344753731904),fitnesses,(0.0,0.78979429848532,583.400850948001,)
	3257.0,434.0,1431.0,0.024921,0.23917442914573267,10.0,180.0,3.0,7.0,fitness,(0.0019970539984656577),fitnesses,(0.0,1.0713581181392382,871.6527182926724,)
	4367.0,3048.0,3049.0,0.2045342783009641,0.12672425914248625,48.0,118.0,200.0,49.0,fitness,(0.0019257202008778965),fitnesses,(0.0,0.8058083964914041,613.2363764036145,)
	3967.0,1268.0,370.0,0.076589,0.140795,39.0,191.0,141.0,43.0,fitness,(0.0014868163275601996),fitnesses,(0.0,0.8919949562564006,743.3133235003805,)
	351.0,3757.0,3774.0,0.122423,0.129889,70.0,56.0,51.0,86.0,fitness,(0.001362846377464361),fitnesses,(0.0,1.0900785881827846,953.7939504363485,)
	3520.0,2842.0,3716.0,0.163632,0.176719,5.0,168.0,98.0,84.0,fitness,(0.0011114008531204235),fitnesses,(0.0,0.7057141432001334,594.5740578880909,)
	768.0,4050.0,1763.0,0.203865,0.146807,2.0,14.0,0.0,39.0,fitness,(0.001033462631982146),fitnesses,(0.0,2.2912761254487486,2187.929862250534,)
	5000.0,1448.0,2513.0,0.030214,0.231819,200.0,106.0,200.0,2.0,fitness,(0.0008709148661957752),fitnesses,(0.0,0.7985057068469423,711.4142202273647,)
	2411.0,2034.0,4449.0,0.120138,0.141105,188.0,139.0,200.0,6.0,fitness,(0.0007805170776396062),fitnesses,(0.0,0.6581957067852101,580.1439990212494,)
	2574.0,1103.0,3926.0,0.163544,0.027566,11.0,101.0,131.0,50.0,fitness,(0.0007675163056140213),fitnesses,(0.0,0.9474801470616774,870.7285165002752,)
	1982.0,1922.0,642.0,0.169489,0.177231,90.0,148.0,66.0,2.0,fitness,(0.0007272017353940471),fitnesses,(0.0,0.33752910161658767,264.80892807718294,)
	4253.0,3248.0,1585.0,0.014311,0.087937,119.0,191.0,53.0,77.0,fitness,(0.0003542946097881581),fitnesses,(0.0,0.7680188769968727,732.5894160180568,)
	677.0,767.0,4754.0,0.238717,0.22964,200.0,98.0,85.0,69.0,fitness,(0.00021515069787972785),fitnesses,(0.0,0.7143404907701502,692.8254209821773,)
	4738.0,3871.0,839.0,0.116203,0.085377,143.0,194.0,5.0,14.0,fitness,(-0.0005530786655186561),fitnesses,(0.0,0.921028711706189,976.3365782580546,)
	22.0,5000.0,3218.0,0.05770882896429573,0.163324,41.0,12.0,195.0,2.0,fitness,(-0.0008650219897833053),fitnesses,(0.0,0.2712764598704367,357.7786588487672,)
	792.0,3219.0,3894.0,0.13928,0.180052,150.0,114.0,56.0,98.0,fitness,(-0.0011503589182280923),fitnesses,(0.0,0.33572567892559957,450.76157074840876,)
	4133.0,2551.0,4493.0,0.02426642976146251,0.064947,200.0,200.0,200.0,60.0,fitness,(-0.0011811332865606502),fitnesses,(0.0,0.7398930484417324,858.0063770977974,)
	2795.0,4925.0,2998.0,0.084825,0.25,174.0,107.0,66.0,41.0,fitness,(-0.0012343735669953326),fitnesses,(0.0,-0.24224240408605846,-118.8050473865252,)
	102.0,2098.0,798.0,0.23377018436387553,0.031559,200.0,200.0,194.0,0.0,fitness,(-0.0012526136595108475),fitnesses,(0.0,0.4915406094829088,616.8019754339934,)
	4445.0,2984.0,80.0,0.052867,0.010852,59.0,171.0,200.0,8.0,fitness,(-0.0013003070138902107),fitnesses,(0.0,0.7481289458789506,878.1596472679716,)
	2795.0,4925.0,2998.0,0.084825,0.223646,174.0,107.0,66.0,41.0,fitness,(-0.001317637056268168),fitnesses,(0.0,-0.24957281464129563,-117.80910901447882,)
	2912.0,2835.0,271.0,0.08029,0.012478,135.0,141.0,98.0,67.0,fitness,(-0.002061050364318179),fitnesses,(0.0,0.19413869505497142,400.2437314867893,)
	3431.0,2172.0,5000.0,0.155708,0.25,200.0,140.0,12.0,78.0,fitness,(-0.002154622389701065),fitnesses,(0.0,0.7551204939015754,970.5827328716819,)
	1327.0,1436.0,4872.0,0.199523,0.088652,27.0,132.0,144.0,85.0,fitness,(-0.0021930544142751574),fitnesses,(0.0,0.582944152816466,802.2495942439817,)
	1083.0,4685.0,1833.0,0.228336,0.119409,198.0,144.0,75.0,80.0,fitness,(-0.0023391445321061864),fitnesses,(0.0,0.02184949565224195,255.76394886286056,)
	192.0,4272.0,4557.0,0.242359,0.122214,0.0,192.0,125.0,71.0,fitness,(-0.002491621118147632),fitnesses,(0.0,0.15555312800350934,404.7152398182725,)
	5000.0,5000.0,2558.0,0.200051,0.232402,56.0,40.0,128.0,28.0,fitness,(-0.0026042173906070712),fitnesses,(0.0,0.25391489004125467,514.3366291019618,)
	4900.0,2126.0,1429.0,0.243904,0.07753,190.0,106.0,72.0,23.0,fitness,(-0.0027838269004914276),fitnesses,(0.0,0.8713570164402438,1149.7397064893864,)
	1810.0,4262.0,2339.0,0.188783,0.008676,8.0,76.0,86.0,1.0,fitness,(-0.003120985804567709),fitnesses,(0.0,-0.10124734575883024,210.85123469794064,)
	3202.0,3266.0,3961.0,0.231856,0.012017,78.0,81.0,19.0,4.0,fitness,(-0.003320936637407443),fitnesses,(0.0,0.7279457974011642,1060.0394611419083,)
	301.0,3037.0,4356.0,0.084269,0.111599,158.0,86.0,185.0,17.0,fitness,(-0.0033916589671083765),fitnesses,(0.0,0.6225254341102398,961.6913308210774,)
	1083.0,4685.0,1833.0,0.228336,0.119409,200.0,144.0,36.0,80.0,fitness,(-0.0036664223220192224),fitnesses,(0.0,-0.2027714816362804,163.87075056564183,)
	1083.0,4685.0,1833.0,0.228336,0.119409,200.0,144.0,36.0,80.0,fitness,(-0.0036664223220192224),fitnesses,(0.0,-0.2027714816362804,163.87075056564183,)
	4279.0,4513.0,2677.0,0.242838,0.11376,62.0,80.0,86.0,76.0,fitness,(-0.0036903547722454333),fitnesses,(0.0,0.10307261681631955,472.1080940408628,)
	1083.0,4685.0,1833.0,0.228336,0.119409,198.0,144.0,36.0,80.0,fitness,(-0.0037243282551482583),fitnesses,(0.0,-0.20540346119659117,167.02936431823466,)
	677.0,767.0,4754.0,0.238717,0.22964,165.0,98.0,42.0,69.0,fitness,(-0.0038838870338755967),fitnesses,(0.0,0.6492105115794269,1037.5992149669864,)
	1072.0,986.0,3280.0,0.247995,0.236195,137.0,172.0,5.0,59.0,fitness,(-0.003927777711747564),fitnesses,(0.0,0.7000391618667547,1092.816933041511,)
	303.0,4795.0,1249.0,0.215048,0.22724,150.0,95.0,7.0,3.0,fitness,(-0.004049393556280886),fitnesses,(0.0,-0.1666480834706132,238.29127215747542,)
	2404.0,3048.0,3049.0,0.094809,0.066501,22.0,118.0,119.0,49.0,fitness,(-0.004102523437789014),fitnesses,(0.0,-0.15895145896592563,251.30088481297568,)
	2404.0,3048.0,3049.0,0.094809,0.066501,22.0,118.0,200.0,49.0,fitness,(-0.0041511914815358176),fitnesses,(0.0,-0.09659981238319901,318.5193357703827,)
	1914.0,4798.0,4214.0,0.243567,0.077423,10.0,122.0,149.0,93.0,fitness,(-0.0041715323685978),fitnesses,(0.0,-0.052913073208114725,364.2401636516652,)
	192.0,4272.0,4557.0,0.242359,0.24759051985347563,0.0,200.0,125.0,71.0,fitness,(-0.004258720952263611),fitnesses,(0.0,-0.06154596828842504,364.32612693793607,)
	1201.0,3958.0,3331.0,0.105361,0.152953,4.0,101.0,152.0,65.0,fitness,(-0.004580832738254582),fitnesses,(0.0,-0.27864155710186767,179.4417167235906,)
	3895.0,4336.0,2258.0,0.18786,0.243723,93.0,19.0,187.0,46.0,fitness,(-0.004702942197534248),fitnesses,(0.0,-0.10161602401476202,368.6781957386628,)
Surrogate,generation,2
	1573.0,1802.0,4392.0,0.242857,0.056832,83.0,11.0,47.0,25.0,fitness,(1.067556527280534),fitnesses,(1.0,8.260088142951904,1504.4354148984833,)
	3139.0,3539.0,1286.0,0.19044,0.046837,92.0,41.0,13.0,19.0,fitness,(1.023238750237015),fitnesses,(1.0,2.6855037259227266,361.6287022212339,)
	5000.0,1008.0,390.0,0.018881,0.10046698831435477,182.0,2.0,182.0,57.0,fitness,(1.0120863348299038),fitnesses,(1.0,1.5516956074174282,343.0621244270475,)
	4358.0,4397.0,1696.0,0.200338,0.019735,125.0,25.0,40.0,75.0,fitness,(1.0112488454968191),fitnesses,(1.0,1.9362984513988644,811.4139017169497,)
	1345.0,1885.0,304.0,0.082954,0.025326,174.0,21.0,101.0,15.0,fitness,(1.0109177685093502),fitnesses,(1.0,1.7204262091779123,628.6493582428891,)
	2031.0,2562.0,1498.0,0.125364,0.009766,94.0,68.0,174.0,87.0,fitness,(1.0077655553530753),fitnesses,(1.0,0.9057568372967839,129.20130198925412,)
	1689.0,662.0,1713.0,0.113664,0.017929,69.0,89.0,134.0,89.0,fitness,(1.0068103649100364),fitnesses,(1.0,1.0030207954577515,321.984304454108,)
